web-scraper-order;web-scraper-start-url;Name;Name-href;CPU;GPU;Display;Storage;RAM;Weight;Price
1641877716-3725;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G GA502;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g-ga502-68/;CPU: AMD Ryzen 7 3750H;GPU: NVIDIA GeForce GTX 1660 Ti Max-Q;Display: 15.6, Full HD (1920 x 1080), 120 Hz, IPS;Storage: 512GB SSD;RAM: 16GB DDR4;Weight: 2.10 kg (4.6 lbs);$1139.99 #CommissionsEarned
1641877528-3675;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G GA502;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g-ga502-56/;CPU: AMD Ryzen 7 3750H;GPU: NVIDIA GeForce GTX 1660 Ti Max-Q;Display: 15.6, Full HD (1920 x 1080), 120 Hz, IPS;Storage: 512GB SSD;RAM: 16GB DDR4;Weight: 2.10 kg (4.6 lbs);$1149.00 #CommissionsEarned
1641877058-3542;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G GA502;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g-ga502-67/;CPU: AMD Ryzen 7 3750H;GPU: NVIDIA GeForce GTX 1660 Ti Max-Q;Display: 15.6, Full HD (1920 x 1080), 120 Hz, IPS;Storage: 1000GB SSD;RAM: 16GB DDR4;Weight: 2.10 kg (4.6 lbs);$1199.99 #CommissionsEarned
1641876719-3445;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G GA502;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g-ga502-69/;CPU: AMD Ryzen 7 3750H;GPU: NVIDIA GeForce GTX 1660 Ti Max-Q;Display: 15.6, Full HD (1920 x 1080), 120 Hz, IPS;Storage: 1000GB SSD;RAM: 24GB;Weight: 2.10 kg (4.6 lbs);$1249.99 #CommissionsEarned
1641822754-2256;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Reviews&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;ASUS ROG Zephyrus G GA502;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g-ga502-4/;CPU: AMD Ryzen 7 3750H;GPU: NVIDIA GeForce GTX 1660 Ti Max-Q;Display: 15.6, Full HD (1920 x 1080), 144 Hz, IPS;Storage: 512GB SSD;RAM: 8GB DDR4;Weight: 2.10 kg (4.6 lbs);$989.99 #CommissionsEarned
1641870125-1511;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-631/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2154.99 #CommissionsEarned
1641869582-1351;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-673/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2249.00 #CommissionsEarned
1641869543-1339;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-413/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2249.97 #CommissionsEarned
1641869353-1284;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-632/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2269.99 #CommissionsEarned
1641869006-1180;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-50/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2329.00 #CommissionsEarned
1641868729-1096;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-12/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2349.00 #CommissionsEarned
1641868563-1046;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503qr/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2394.00 #CommissionsEarned
1641868533-1039;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-500/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3060 (Laptop, 95W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2399.00 #CommissionsEarned
1641868031-886;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-633/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2481.00 #CommissionsEarned
1641867933-857;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-51/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2499.00 #CommissionsEarned
1641867965-866;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-616/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2499.00 #CommissionsEarned
1641867785-812;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-394/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3060 (Laptop, 95W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2509.00 #CommissionsEarned
1641867731-796;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-24/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2524.00 #CommissionsEarned
1641867263-653;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-504/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3060 (Laptop, 95W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2589.00 #CommissionsEarned
1641867142-616;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-166/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2599.99 #CommissionsEarned
1641866985-568;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-29/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2644.00 #CommissionsEarned
1641866745-498;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-58/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2679.00 #CommissionsEarned
1641866732-496;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-49/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2679.00 #CommissionsEarned
1641866196-334;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-16/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2774.00 #CommissionsEarned
1641865753-199;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-59/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 1000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2849.00 #CommissionsEarned
1641865767-203;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-95/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2849.00 #CommissionsEarned
1641865654-170;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-402/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3060 (Laptop, 95W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 4000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2879.00 #CommissionsEarned
1641865232-53;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=ASUS&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;ASUS ROG Zephyrus G15 GA503;https://laptopmedia.com/laptop-specs/asus-rog-zephyrus-g15-ga503-152/;CPU: AMD Ryzen 9 5900HS;GPU: NVIDIA GeForce RTX 3070 (Laptop, 100W);Display: 15.6, QHD (2560 x 1440), 165 Hz, IPS + FreeSync;Storage: 2000GB SSD;RAM: 24GB;Weight: 1.90 kg (4.2 lbs);$2949.00 #CommissionsEarned
